cui_1,relship,cui_2
C0013516,DIAGNOSES,C0027651
C0225844,LOCATION_OF,C0027651
C0796494,LOCATION_OF,C0039985
C0018792,LOCATION_OF,C0238096
C0043162,AFFECTS,C3714514
C0015133,TREATS(INFER),C0940933
C0025241,TREATS(INFER),C0940933
C0040808,METHOD_OF,C0194037
C0014441,DIAGNOSES,C0004422
C1624602,PART_OF,C0004422
C0003242,PART_OF,C0004422
C0001924,PART_OF,C0029974
C0001924,PART_OF,C0013935
C0029974,LOCATION_OF,C0001924
C0015560,LOCATION_OF,C0004422
C0038402,CAUSES,C0036974
C0428977,PROCESS_OF,C0008059
C0020649,NEG_ISA,C1457887
C0428977,COEXISTS_WITH,C0020649
C0013798,PROCESS_OF,C0030705
C0039082,AFFECTS,C0544652
C1514457,PREDISPOSES,C0012634
C0012739,PROCESS_OF,C0001675
C0242379,PROCESS_OF,C0001675
C0315259,ISA,C0004611
C0677908,TREATS,C0023418
C0318146,CAUSES,C0085437
C1539479,PART_OF,C0030705
C0085495,INTERACTS_WITH,C0145106
C0085495,NEG_INTERACTS_WITH,C0042313
C0023530,PREDISPOSES,C0036685
C0004422,PROCESS_OF,C0680063
C0301872,COEXISTS_WITH,C0598016
C0598016,COEXISTS_WITH,C0301872
C0036690,CAUSES,C0206277
C0400745,AFFECTS,C3714514
C0400745,TREATS,C0030705
C0400745,TREATS(INFER),C0006826
C0016976,LOCATION_OF,C0000833
C0007431,TREATS,C0030705
C0007431,TREATS(INFER),C0006826
C0796679,TREATS,C0030705
C0038565,PROCESS_OF,C0030705
C0020028,LOCATION_OF,C0200949
C0023860,COEXISTS_WITH,C0001175
C0699790,COEXISTS_WITH,C0152964
C0338237,TREATS(INFER),C0027651
C0394664,CAUSES,C0005956
C0021107,ADMINISTERED_TO,C0025266
C0181956,TREATS,C0241042
C0024485,DIAGNOSES,C0013604
C0027530,LOCATION_OF,C0024485
C0037925,LOCATION_OF,C0013604
C0021107,CAUSES,C0026975
C0021107,CAUSES,C0029443
C0021107,CAUSES,C0036690
C0027530,LOCATION_OF,C0026975
C0026975,CAUSES,C0009566
C0037925,LOCATION_OF,C0441718
C0228084,LOCATION_OF,C0441718
C0004422,LOCATION_OF,C0729663
C0004422,PROCESS_OF,C0324595
C0729663,PART_OF,C0004422
C0205160,PROCESS_OF,C0680063
C2239937,compared_with,C2239937
C2239937,higher_than,C2239937
C0729663,DISRUPTS,C0042749
C0680063,LOCATION_OF,C0729663
C0022877,LOCATION_OF,C0681814
C0024264,PART_OF,C3669723
C0032105,LOCATION_OF,C0014806
C0116531,TREATS,C1852169
C0032105,LOCATION_OF,C0116531
C0743563,compared_with,C0059566
C0743563,same_as,C0059566
C0116531,compared_with,C0743563
C0116531,higher_than,C0743563
C0038160,COEXISTS_WITH,C1847498
C0600327,COEXISTS_WITH(SPEC),C1847498
C0600327,ISA,C0038160
C0206058,TREATS,C0031925
C0042029,COEXISTS_WITH,C3714514
C1319428,USES,C0237795
C0026458,compared_with,C0002556
C0026458,higher_than,C0002556
C0004422,INTERACTS_WITH,C1079230
C0014441,DIAGNOSES,C1079230
C0014441,MEASURES,C0042769
C0014441,METHOD_OF,C0022885
C0042749,PROCESS_OF,C3669677
C0028242,COEXISTS_WITH,C0085393
C0343524,COEXISTS_WITH,C0085393
C0025252,PART_OF,C0445625
C0003261,PROCESS_OF,C0086418
C0042345,CAUSES,C0036983
C0199176,PRECEDES,C0412195
C0042313,TREATS(INFER),C0599918
C0338237,TREATS(INFER),C0001824
C0038826,CAUSES,C0023530
C0040808,TREATS,C1257890
C0014118,PROCESS_OF,C0033809
C0085472,CAUSES,C0036690
C0009566,COEXISTS_WITH,C0039082
C0205054,LOCATION_OF,C0740690
C0740690,ISA,C0009566
C1145640,TREATS,C0027651
C0574032,USES,C0085590
C1271481,PART_OF,C0033809
C0030190,ASSOCIATED_WITH,C0012739
C0032105,LOCATION_OF,C0030190
C0369850,INHIBITS,NA
C0014441,MEASURES,C0032143
C0014441,USES,C0030190
C0014441,USES,C1624602
C1510438,MEASURES,C0369850
C0023487,COEXISTS_WITH,C0012739
C0006132,CAUSES,C0032285
C0021753,ASSOCIATED_WITH,C0012739
C0027361,LOCATION_OF,C0021753
C0032105,LOCATION_OF,C0021753
C0030705,NEG_LOCATION_OF,C0021753
C0036690,PROCESS_OF(SPEC),C1516213
C0021753,STIMULATES,C0225336
C0040048,STIMULATES,C0225336
C0041368,STIMULATES,C0225336
C0021753,AFFECTS,C0012739
C0021753,AFFECTS,C0349410
C0024305,AFFECTS,C0343387
C0035363,MEASURES,C1825598
C0085669,AFFECTS,C0343387
C0343387,PROCESS_OF,C0030705
C0343387,COMPLICATES,C0036690
C0013227,COEXISTS_WITH,C0002699
C0001175,PROCESS_OF,C0043210
C0004610,PROCESS_OF,C0006813
C0036220,PROCESS_OF,C0043210
C0036220,PROCESS_OF,C0025266
C0036220,PART_OF,C0043210
C0439663,PROCESS_OF,C0043210
C0027651,AFFECTS,C0178784
C0036220,AFFECTS(SPEC),C0178784
C0036220,ISA,C0027651
C0151544,ISA,C0006826
C3887515,LOCATION_OF,C0151544
C0036983,COEXISTS_WITH,C3843708
C0009063,CAUSES,C3714514
C2828040,CAUSES,C0004610
C0008947,ISA,C0003232
C0025872,ISA,C0003232
C0026651,ISA,C0003232
C0030842,ISA,C0003232
C0042449,LOCATION_OF,C0493188
C0493188,TREATS,C0030705
C0314845,CAUSES,C0036690
C0178747,PROCESS_OF,C1257890
C0012634,PREDISPOSES,C0877445
C0023449,PREDISPOSES(SPEC),C0877445
C0023449,PROCESS_OF(SPEC),C0030705
C0023530,AFFECTS,C0023449
C0424768,PREDISPOSES,C0877445
C1136254,TREATS,C0035648
C1136254,compared_with,C1136254
C0020933,PREDISPOSES,C0877445
C0877445,ASSOCIATED_WITH,C0029235
C0004610,PROCESS_OF,C0317707
C0317707,ISA,C0445933
C1764827,INTERACTS_WITH,C0008947
C1764827,INTERACTS_WITH,C0025872
C1764827,INTERACTS_WITH,C0039644
C0041321,COEXISTS_WITH,C0024299
C0334637,ISA,C0024305
C0334637,PROCESS_OF(SPEC),C0025266
C0019004,TREATS,C0022660
C0376545,COEXISTS_WITH,C0022660
C0033677,PROCESS_OF,C0030705
C0332149,PREDISPOSES,C0033677
C0006826,AFFECTS,C0033677
C0033677,COEXISTS_WITH,C0024623
C0011168,COEXISTS_WITH,C0442797
C0036773,AFFECTS,C0442797
C0916139,AFFECTS,C0442797
C0301630,AFFECTS,C0009253
C0038187,PREDISPOSES,C0033677
C0001625,LOCATION_OF,C0333161
C1142249,PART_OF,C0004611
C1142249,PROCESS_OF,C0001675
C0024432,LOCATION_OF,C0031308
C0019144,ISA,C0543467
C0036690,AFFECTS,C0031308
C0037995,ISA,C0543467
C0315218,CAUSES,C0032285
C0038351,LOCATION_OF,C0796563
C0035168,USES,C0543467
C0199176,TREATS,C0006434
C0199176,TREATS,C0027361
C0001824,NEG_PROCESS_OF,C0030705
C0086438,NEG_PROCESS_OF,C0030705
C0038172,ISA,C0445623
C0038174,ISA,C0445623
C0194037,TREATS,C0026948
C0194037,TREATS(INFER),C0079773
C0040732,TREATS,C0037274
C0007257,TREATS,C0030705
C0349006,COEXISTS_WITH,C0877176
C0349006,PROCESS_OF,C0030705
C0015252,PRECEDES,C0332853
C3814448,TREATS,C0007097
C0267716,PROCESS_OF,C0030705
C1273428,PREVENTS,C0919691
C4289741,TREATS,C0030705
C0021167,OCCURS_IN,C0030705
C0028109,LOCATION_OF,C0184252
C0184252,CAUSES,C0015376
C0034186,AFFECTS,C0030705
C0232483,AFFECTS,C0030705
C0030705,LOCATION_OF,C0006736
C0027540,AFFECTS,C0031511
C0027540,AFFECTS,C0036974
C0004398,DIAGNOSES,C0031511
C1550229,LOCATION_OF,C0027858
C1832055,PRECEDES,C0027858
C0442696,PROCESS_OF,C1550227
C1550227,LOCATION_OF,C0027858
C0267922,CAUSES,C0232493
C0238065,ISA,C0009566
C0021083,AFFECTS,C0004623
C0175730,TREATS,C0008059
C0185115,USES,C0025080
C0002199,ASSOCIATED_WITH,C0007134
C2939419,PROCESS_OF,C0012644
C4050513,PROCESS_OF,C0030705
C3177188,PREVENTS,C0012634
C3177188,USES,C0043474
C0475463,PREVENTS,C0042749
C0475463,PREVENTS,C1698450
C0043474,TREATS,C0026809
C0037993,LOCATION_OF,C0042776
C0007600,LOCATION_OF,C0019704
C0007600,PART_OF,C0086418
C0054849,TREATS,C0026809
C0019704,COEXISTS_WITH,C0034725
C0034725,PROCESS_OF,C0026809
NA,CAUSES,C1159455
C0003451,TREATS,C0026809
C0054849,ISA,C0003451
C0054849,TREATS(SPEC),C0026809
C0229664,ASSOCIATED_WITH(INFER),C0038435
C0023418,PROCESS_OF,C0027361
C0032134,TREATS,C0728899
C0006625,ASSOCIATED_WITH,C0008679
C0026484,AFFECTS,C0007634
NA,INTERACTS_WITH,C0597032
C1273412,TREATS,C0026809
C0026809,LOCATION_OF,C1448177
C1138004,AFFECTS,C3151529
C1138004,TREATS,C0026809
C1138004,ISA,C0013227
C1448177,CAUSES,C0036974
C0013216,TREATS(INFER),C0866323
C0866323,PROCESS_OF,C0022938
C1298201,CAUSES,C0866323
C0006813,CAUSES,C0036690
C0315044,ASSOCIATED_WITH,C0017160
C0006255,LOCATION_OF,C0262584
C0038351,LOCATION_OF,C0007097
C0392920,CAUSES,C0023530
C0392920,CAUSES,C0038362
C0072441,COEXISTS_WITH,C0015520
C0002680,NEG_TREATS,C0014834
C0033809,CAUSES,C0037284
C0276085,ISA,C0037284
C0004610,NEG_COEXISTS_WITH,C0277554
C0319629,LOCATION_OF,C0016277
C0002679,NEG_TREATS,C0085082
C0035222,CAUSES,C0012739
C0338237,USES,C0030827
C0006916,CAUSES,C0036690
C0023530,PREDISPOSES,C0029118
C0333355,PREDISPOSES,C0029118
C0145106,compared_with,C0016267
C0199779,USES,C0016267
C0199779,USES,C0145106
C0031955,ADMINISTERED_TO,C0030705
C0016267,ADMINISTERED_TO,C0030705
C0011609,PROCESS_OF,C0030705
C0424790,PROCESS_OF,C0030705
C0145106,NEG_AUGMENTS,C0595916
C0145106,compared_with,C3715044
C3715044,NEG_AUGMENTS,C0595916
C0031955,TREATS,C0030705
C0145106,same_as,C0016267
C0145106,compared_with,C0002499
C0145106,TREATS,C0015967
C0145106,TREATS(INFER),C0595916
C0595916,PROCESS_OF,C0030705
C0002556,NEG_AFFECTS,C3714514
C0026458,NEG_AFFECTS,C3714514
C0040808,TREATS,C1516213
C0004521,TREATS(INFER),C0036690
C0004521,compared_with,C0031955
C0031955,TREATS(INFER),C0036690
C0018154,CAUSES,C3714514
C0445625,CAUSES(SPEC),C3714514
C1719672,AFFECTS,C0085393
C0318290,CAUSES,C0205721
C0003232,ADMINISTERED_TO,C0450254
C0349530,COEXISTS_WITH,C0004610
C0040408,LOCATION_OF,C0007642
C0085393,COEXISTS_WITH,C0007642
C0036690,COEXISTS_WITH,C0442867
C0018183,NEG_PART_OF,C0008059
C0026458,ADMINISTERED_TO,C1516213
C3536856,NEG_TREATS,C0030705
C0282215,TREATS,C0030705
C0085297,ASSOCIATED_WITH,C0004364
C0085297,ASSOCIATED_WITH,C0021051
C0021027,ADMINISTERED_TO,C0376387
C0021027,NEG_ADMINISTERED_TO,C0030705
C0021027,ADMINISTERED_TO,C0030705
C0005961,PRECEDES,C0600249
C0600249,PREVENTS,C0856825
C0600249,USES,C0085297
C0026764,CAUSES,C0022661
C0031140,AFFECTS,C0022661
C0281548,USES,C0003232
C0002073,CAUSES,C4054793
C0013216,USES,C0002073
C4054793,PROCESS_OF,C0030705
C0019080,COEXISTS_WITH,C0023530
C0019080,COEXISTS_WITH,C0040034
C0031140,ADMINISTERED_TO,C0030705
C4054793,NEG_PROCESS_OF,C0030705
C0005961,TREATS,C0085669
C0001617,TREATS,C0856825
C0010592,TREATS,C0856825
C0021079,TREATS,C0856825
C0042149,LOCATION_OF,C0023267
C0543467,TREATS,C0036690
C0543467,TREATS,C0238748
C0032961,PROCESS_OF,C0030705
C0232970,PROCESS_OF,C0030705
C0040300,LOCATION_OF,C1510438
C1510438,DIAGNOSES,C0042776
C1510438,USES,C0282547
C0026845,PART_OF,C0038351
C0151798,COEXISTS_WITH,C0042776
C0333160,PART_OF,C0021270
C0003261,PROCESS_OF,C0324595
C0027651,PROCESS_OF,C1633987
C0030231,TREATS,C0001779
C0030231,TREATS,C0025266
C0030231,TREATS,C0043210
C0850168,TREATS,C1457887
C0030231,TREATS,C0877373
C0027726,PROCESS_OF,C0025266
C0194073,DIAGNOSES,C0027721
C0007634,LOCATION_OF,C0019829
C0019637,DIAGNOSES,C0019829
C0024204,PART_OF,C0008913
C0315283,CAUSES,C0004610
C0315283,CAUSES,C0241266
C0004610,PROCESS_OF,C0315283
C0007552,TREATS,C0030705
C0013216,PRECEDES,C0040044
C0013216,PRECEDES,C0441509
C0445653,CAUSES,C0036690
C0022104,COEXISTS_WITH,C0150312
C3714514,COEXISTS_WITH,C3843825
C0024264,LOCATION_OF,C0006826
C0086438,COEXISTS_WITH,C0006826
C0301873,AFFECTS,C0006826
C0021051,COEXISTS_WITH,C0006826
C0023467,COEXISTS_WITH,C0006826
C0023530,COEXISTS_WITH,C0006826
C3714514,COEXISTS_WITH,C0021051
C0360363,TREATS,C0030705
C0036690,PROCESS_OF,C0317469
C1257890,LOCATION_OF,C0005767
C0013216,compared_with,C0034428
C0152964,COEXISTS_WITH,C0744471
C0318157,ISA,C0038402
C0010711,TREATS(INFER),C0152964
C0152964,AUGMENTS,C1145670
C0199176,TREATS(INFER),C0152964
C0030827,TREATS,C0018939
C0038402,CAUSES,C3241936
C3241936,PROCESS_OF,C0030705
C0507816,LOCATION_OF,C0015376
C0005953,LOCATION_OF,C0162679
C0023884,LOCATION_OF,C0162679
C0024496,LOCATION_OF,C1261287
C0040578,LOCATION_OF,C1261287
C0796494,LOCATION_OF,C0040395
C0024496,LOCATION_OF,C0028778
C0333056,PART_OF,C1334971
C0202823,DIAGNOSES,C1261287
C0074992,CAUSES,C0036690
C0315052,CAUSES,C0036690
C0206208,CAUSES,C0012634
C1328050,USES,C0010711
C0029235,CAUSES,C0152964
C0010711,NEG_AUGMENTS,C0281169
C0036690,PROCESS_OF,C0317524
C4289767,COEXISTS_WITH,C0036690
C0021083,TREATS,C0007450
C0021083,TREATS(INFER),C0085164
C0021083,USES,C0038164
C0858744,PROCESS_OF,C0007450
C0042210,TREATS,C0007450
C0032042,ADMINISTERED_TO,C0007450
C0042212,PART_OF,C0034497
C0424790,CAUSES,C0003578
C0018563,LOCATION_OF,C1274377
C2348331,compared_with,C2348331
C0040808,CAUSES,C0042749
C0016016,ASSOCIATED_WITH,C0012634
C0016016,ASSOCIATED_WITH,C0012739
C0040018,ASSOCIATED_WITH,C0012739
C0040044,TREATS,C0030705
C0040044,TREATS(INFER),C0012739
C0441509,TREATS,C0030705
C0441509,TREATS(INFER),C0012739
C0428642,PROCESS_OF,C0030705
C0553681,COEXISTS_WITH,C0023487
C1145670,COEXISTS_WITH,C0085669
C0010858,TREATS,C0085669
C0001617,PREVENTS,C1145670
C0021756,ASSOCIATED_WITH,C0036690
C0199975,ADMINISTERED_TO,C0030705
C0318095,CAUSES,C0004610
C0445950,CAUSES,C0004610
C0578537,PROCESS_OF,C0030705
C0018799,COEXISTS_WITH,C0748355
C0318086,ISA,C0029235
C1825598,PART_OF,C0029235
C1825598,PART_OF(SPEC),C0318086
C0041213,DISRUPTS,C0037993
C0041213,compared_with,C0041213
C0733854,TREATS,C0008059
C0733854,TREATS(INFER),C0035412
C0733854,TREATS(INFER),C0857863
C0857863,PROCESS_OF,C0008059
C0024109,LOCATION_OF,C0333574
C0733854,AFFECTS,C0333574
C0857863,PROCESS_OF,C0870221
C0000726,LOCATION_OF,C0035412
C0733854,ADMINISTERED_TO,C0008059
C0011331,PREVENTS,C0004610
C1764827,NEG_PART_OF,C0029235
C0445625,LOCATION_OF,C1764827
C0030705,NEG_USES,C0025080
C3536856,TREATS(INFER),C0280100
C0035891,TREATS,C0030705
C0026955,ASSOCIATED_WITH,C0276758
C0027121,OCCURS_IN,C0030705
C0079772,PROCESS_OF,C0030705
C0149615,TREATS,C0079772
C1268919,CAUSES,C0243026
C1254373,CAUSES,C0241266
C0036690,COEXISTS_WITH,C1292758
C0036690,PROCESS_OF,C0033477
C0282638,USES,C0028365
C0356191,compared_with,C0008809
C0356191,lower_than,C0008809
C2945704,USES,C0003238
C0020933,TREATS,C1516213
C0020933,TREATS(INFER),C0015967
C0020933,TREATS(INFER),C0023530
C0006849,COEXISTS_WITH,C0015967
C0006849,NEG_PROCESS_OF,C0030705
C0003241,PART_OF,C0006837
C0015967,ASSOCIATED_WITH,C0006849
C0226896,LOCATION_OF,C0392386
C0085273,CAUSES,C0238644
C0085273,PROCESS_OF,C0008059
C0238644,PROCESS_OF,C0008059
C0005957,DIAGNOSES,C0017547
C0005957,DIAGNOSES,C0542035
C0238644,NEG_PRODUCES,C1624602
C0002871,NEG_PROCESS_OF,C0030705
C0031586,AUGMENTS,C0162524
C1158419,PROCESS_OF,C0027950
C0000975,INTERACTS_WITH,C0033634
C0000975,AUGMENTS,C0162524
C0027950,PART_OF,C0007450
C0004499,ADMINISTERED_TO,C1516213
C0002499,higher_than,C0002499
C0014806,ISA,C0282563
C0035891,ISA,C0014806
C0055856,ISA,C0014806
C0055856,ISA,C0450442
C1145640,TREATS(INFER),C0442867
C0007435,PREVENTS,C0742007
C0742007,COEXISTS_WITH,C0085393
C0742007,OCCURS_IN,C0030705
C0032269,PROCESS_OF,C0001675
C0008809,TREATS,C0036690
C0006837,CAUSES,C0038826
C0008809,TREATS,C3714514
C2828040,CAUSES,C3714514
C0030547,USES,C0745442
C0442867,PROCESS_OF,C0021562
C0543467,PRECEDES,C0037995
C0201227,DIAGNOSES,C0238748
C0520990,PROCESS_OF,C0599779
C0026946,NEG_AFFECTS,C0003062
C0022646,LOCATION_OF,C2826606
C0076719,ISA,C0001551
C0076719,TREATS,C0025919
C0076719,TREATS(INFER),C0153252
C0153252,PROCESS_OF,C0025919
C0022646,LOCATION_OF,C4014106
C0024109,LOCATION_OF,C0027627
C0076719,AFFECTS,C2919552
C0012634,CAUSES,C0004364
C0318157,ISA,C0029235
C0579233,ISA,C0029235
C3714514,PROCESS_OF,C0003064
C0016832,CAUSES(SPEC),C0036690
C0018149,CAUSES(SPEC),C0036690
C0018149,ISA,C0029235
C0002679,TREATS(INFER),C0476474
C0323002,ISA,C0322988
C0042749,PROCESS_OF,C0683971
C0524850,TREATS,C0012634
C0161819,PROCESS_OF,C0030705
C0037284,COEXISTS_WITH,C0949091
C0153252,COEXISTS_WITH,C0037284
C0027121,PROCESS_OF,C0038402
C0018939,COEXISTS_WITH,C0748042
C0036825,PART_OF,C0030705
C0857490,DIAGNOSES,C0001824
C0857490,DIAGNOSES,C0020639
C1279247,PRECEDES,C0004610
C1279247,PRECEDES,C0032285
C0013227,TREATS,C0004610
C0004610,COMPLICATES,C0018939
C0007642,CAUSES,C0004610
C2700620,PREDISPOSES,C4014106
C0015967,ASSOCIATED_WITH,C0001824
C0008809,NEG_TREATS,C0445625
C0008809,NEG_TREATS,C0004610
C0008809,TREATS,C0746883
C0012652,CAUSES,C0004610
C0020971,USES,C0076625
C0071972,TREATS,C3714514
C0035891,TREATS(INFER),C0001824
C0008809,PREVENTS,C0004610
C0318153,NEG_CAUSES,C3714514
C0021851,LOCATION_OF,C0012634
C0004610,PROCESS_OF,C0018479
C0023530,NEG_AFFECTS,C3714514
C0018479,CAUSES,C0004610
C0008168,TREATS,C0036690
C0029443,PROCESS_OF,C0870221
C0421161,PROCESS_OF,C0870221
C0036992,PROCESS_OF,C0008059
C0744471,OCCURS_IN,C0008059
C0004611,ASSOCIATED_WITH,C0012634
C0006826,PROCESS_OF(SPEC),C0008059
C0021390,PROCESS_OF(SPEC),C0008059
NA,PART_OF,C0008059
C0860239,ISA,C0012634
C0860239,PROCESS_OF(SPEC),C0008059
NA,ASSOCIATED_WITH(INFER),C0744471
C0021831,ISA,C0012634
C0021831,PROCESS_OF,C0008059
C0021831,PROCESS_OF(SPEC),C0008059
C0035222,OCCURS_IN,C0030705
C1305430,PROCESS_OF,C0027950
C0020003,LOCATION_OF,C2603343
C0012634,PROCESS_OF,C0009462
C0026473,PRODUCES,C1448177
C0026473,PRODUCES,C1456820
C0014442,AFFECTS,C0596843
C1448177,INTERACTS_WITH,C0014442
C0004561,LOCATION_OF,C1448177
C0022687,LOCATION_OF,C1448177
C2709199,LOCATION_OF,C1448177
C0006826,PRODUCES,C1448177
C0042036,PART_OF,C0030705
C1299622,TREATS(INFER),C0085669
C0012634,AFFECTS,C0319878
C0012634,AFFECTS,C0319899
C0280100,AFFECTS,C0319878
C0280100,AFFECTS,C0319899
C0003232,TREATS,C0279068
C0038317,TREATS,C0279068
C0520453,TREATS,C0279068
C0520453,TREATS,C0030705
C0877445,AFFECTS,C0011065
C0002679,NEG_TREATS(INFER),C0877445
C0085484,CAUSES,C0036690
C0007554,NEG_TREATS,C0020517
C0007559,NEG_TREATS,C0020517
C0004663,ISA,C0029235
C0029235,CAUSES,C0275524
C0021051,COEXISTS_WITH,C0085164
C1817908,AFFECTS,C0012634
C0150312,COEXISTS_WITH,C0872054
C0015767,INTERACTS_WITH,C0042776
C0001175,PROCESS_OF,C0086418
C0035369,PROCESS_OF,C0086418
C0152972,PROCESS_OF,C1516213
C1373218,PROCESS_OF,C1516213
C0019360,ASSOCIATED_WITH,C0029235
C0019360,PROCESS_OF,C1516213
C0079459,PREVENTS,C0023530
C0019360,AFFECTS,C1516213
C0011581,CAUSES,C0019360
C0001367,TREATS,C0019360
C0034088,COEXISTS_WITH,C0085669
C0203075,ADMINISTERED_TO,C0030705
C0030705,LOCATION_OF,C0032584
C0030705,LOCATION_OF,C0022942
C0022942,PART_OF,C0086418
C0022942,INHIBITS,C2926735
C0317919,CAUSES,C0004610
C0019171,PROCESS_OF,C0324624
C0042749,PROCESS_OF,C0013268
C3275700,COEXISTS_WITH,C0042749
C3275700,PROCESS_OF,C0040704
C0003342,PART_OF,C0022131
C0003342,PART_OF,C0227578
C0003342,PART_OF,C0229686
C0552764,PART_OF,C0227525
C0019132,PROCESS_OF,C0024660
C0019171,ISA,C0019132
C0019171,PROCESS_OF(SPEC),C0024660
C0023884,LOCATION_OF,C1264606
C0040300,LOCATION_OF,C1264606
C0035078,COEXISTS_WITH,C0036690
C0035410,COEXISTS_WITH,C0036690
C0004398,DIAGNOSES,C3670676
C0178784,LOCATION_OF,C2959885
C0040549,PART_OF,C0004611
C0332448,MANIFESTATION_OF,C0035410
C0555971,COEXISTS_WITH,C0085393
C0275518,CAUSES,C0015967
C0275518,NEG_CAUSES,C0009450
C0275518,COEXISTS_WITH,C0085393
C0021102,TREATS(INFER),C0027651
C0009566,PROCESS_OF,C0238598
C2926735,compared_with,C3539125
C2926735,higher_than,C3539125
C0318179,ISA,C0029235
C0004610,PROCESS_OF,C1275771
C1275771,CAUSES,C0004610
C0032000,PROCESS_OF,C0030705
C0221406,PROCESS_OF,C0030705
C0020522,PROCESS_OF,C0030705
C0004661,ISA,C0004613
C0004420,PROCESS_OF,C0324595
C0035366,CAUSES,C0004421
C0004422,CAUSES,C0004421
C0024793,ISA,C0027651
C0887896,TREATS,C0027651
C0887896,TREATS(SPEC),C0024793
C0042210,NEG_AUGMENTS,C0004421
C0042210,PART_OF,C0024794
C0004422,INTERACTS_WITH,C0019369
C0030688,ISA,C1261322
C4018878,ASSOCIATED_WITH,C0038354
C0032787,COEXISTS_WITH,C3714514
C0235325,PROCESS_OF,C0030705
C0014876,LOCATION_OF,C0009450
C0038351,LOCATION_OF,C0009450
C0521367,LOCATION_OF,C0009450
C0017152,PROCESS_OF,C0030705
C0038351,PART_OF,C0030705
C2985398,LOCATION_OF,C0028902
C0852695,USES,C0293352
C0026724,LOCATION_OF,C0009450
C0427965,COEXISTS_WITH,C3714514
C0041368,AFFECTS,C0027651
C0332149,PROCESS_OF,C0086418
C0041368,ADMINISTERED_TO,C0030705
C0027651,PROCESS_OF,C0025914
C0006826,AFFECTS,C0086418
C0041368,ISA,C0026484
C0280100,PROCESS_OF,C0026809
C0007634,LOCATION_OF,C0041368
C0935727,TREATS,C0008059
C0009566,NEG_OCCURS_IN,C0030705
C0003232,TREATS,C0243026
C0015767,CAUSES,C0021051
C0021051,PROCESS_OF,C0007450
C0021831,COEXISTS_WITH,C0039082
C0024312,COEXISTS_WITH,C0039082
C0029118,COEXISTS_WITH,C0039082
C0039082,ISA,C0012634
C0042749,COEXISTS_WITH,C0039082
C0743188,COEXISTS_WITH,C0039082
C1262477,COEXISTS_WITH,C0039082
C0005953,LOCATION_OF,C0079335
C0040300,LOCATION_OF,C0079335
C0012132,TREATS,C0007450
C0220825,USES,C0012132
C1516329,USES,C1510438
C0033972,TREATS,C0012634
C0033972,TREATS,C1264606
C0449719,LOCATION_OF,C0007634
C0018284,STIMULATES,C0024264
C0018284,STIMULATES,C0024432
C0024264,PRODUCES,C0024320
C0024432,PRODUCES,C0041368
C0024432,PRODUCES(SPEC),C1448177
C1448177,ISA,C0041368
C0520990,AFFECTS,C0871261
C0030956,AFFECTS,C0018270
C0030956,AFFECTS,C0678889
C1448177,AFFECTS(SPEC),C0018270
C1448177,AFFECTS(SPEC),C0678889
C1448177,ISA,C0030956
C0021755,ISA,C0079189
C1448177,AFFECTS,C0018270
C0027651,PROCESS_OF,C0025266
C0203075,DIAGNOSES,C0006826
C0019360,CAUSES,C0008031
C0018941,DIAGNOSES,C0002871
C0018941,DIAGNOSES(SPEC),C0023530
C0020997,DIAGNOSES,C0002871
C0020997,DIAGNOSES(SPEC),C0023530
C0021027,STIMULATES,C0221277
C0032285,PRECEDES,C0036983
C0036690,PRECEDES,C0036983
C0041368,AFFECTS,C0439662
C0041368,AFFECTS,C0598783
C0006625,ASSOCIATED_WITH,C0030499
C0006625,ASSOCIATED_WITH,C0442867
C0041368,DISRUPTS,C0334227
C0596402,AFFECTS,C1658953
C0009429,TREATS,C0006826
C0041368,ISA,C0450442
C0443640,INHIBITS,C0041368
C0024432,PRODUCES,C0079189
C0026473,PRODUCES,C0079189
C0392676,CAUSES,C1819436
C0079189,CAUSES,C0036983
C1519630,TREATS,C0005001
C0002911,TREATS,C3843504
C0267406,CAUSES,C0011065
C0021756,AFFECTS,C0019010
C0281374,compared_with,C0282151
C0021756,AUGMENTS,C0019010
C0042196,ADMINISTERED_TO,C3669692
C1336745,PROCESS_OF,C0003062
C0079772,ISA,C0027651
C0015767,CAUSES,C0027651
C0000846,PART_OF,C0085669
C0021900,CAUSES,C0036690
C0021900,TREATS,C0000846
C0004610,PROCESS_OF,C0010156
C0085498,ISA,C0029235
C0014541,PROCESS_OF,C0001675
C0279516,TREATS,C1373218
C0002679,TREATS(SPEC),C3714514
C0030011,PROCESS_OF,C1516213
C0030011,PROCESS_OF,C0030705
C0015688,INTERACTS_WITH,C0017725
C2612546,PROCESS_OF,C1516213
C0021641,INTERACTS_WITH,C0017725
C0242698,COEXISTS_WITH,C0036983
C0086418,LOCATION_OF,C0598797
C0019010,AFFECTS,C0030705
C2945704,NEG_TREATS,C0030705
C2945704,NEG_TREATS(INFER),C0027651
C1145670,PROCESS_OF,C0040704
C1565489,PROCESS_OF,C0040704
C0021756,CAUSES,C0000772
C0015967,COEXISTS_WITH,C0150312
C0040426,LOCATION_OF,C0150312
C0014346,ASSOCIATED_WITH,C0015967
C0555971,PROCESS_OF,C0030705
C0238334,ISA,C0001339
C0596790,LOCATION_OF,C0001339
C0596790,LOCATION_OF(SPEC),C0238334
C0004610,COMPLICATES,C0085669
